key	synidaemi	launaflokkur	threp	aldursflokkur	kennsluskylda	skertur	vinnumat	ryrnun	afangafjoldi	einingar	nemendafjoldi	vinnuskylda	laun
870	Stærðfræði	8	4	30-37 ára	24	True	709.12	29.5466666667	4	12	25	708	581709.822676
871	Stærðfræði	8	4	30-37 ára	24	False	738.666666667	0.0	4	12	25	708	610873.684379
872	Félagsgreinar	5	4	30 ára-	24	True	724.48	30.1866666667	4	12	25	720	506775.190004
873	Félagsgreinar	5	4	30 ára-	24	False	754.666666667	0.0	4	12	25	720	532513.748049
874	Félagsgreinar	6	4	30 ára-	24	True	724.48	30.1866666667	4	12	25	720	531596.174308
875	Félagsgreinar	6	4	30 ára-	24	False	754.666666667	0.0	4	12	25	720	558621.602782
876	Félagsgreinar	10	4	55-59 ára	23	True	724.48	30.1866666667	4	12	25	667	701606.915774
877	Félagsgreinar	10	4	55-59 ára	23	False	754.666666667	0.0	4	12	25	667	734456.490965
878	Félagsgreinar	10	4	60 ára+	19	True	724.48	30.1866666667	4	12	25	551	827839.823971
879	Félagsgreinar	10	4	60 ára+	19	False	754.666666667	0.0	4	12	25	551	860689.399161
880	Félagsgreinar	9	4	38-54 ára	24	True	724.48	30.1866666667	4	12	25	696	638633.871667
881	Félagsgreinar	9	4	38-54 ára	24	False	754.666666667	0.0	4	12	25	696	669919.191324
882	Félagsgreinar	10	4	38-54 ára	24	True	724.48	30.1866666667	4	12	25	696	670048.688725
883	Félagsgreinar	10	4	38-54 ára	24	False	754.666666667	0.0	4	12	25	696	702898.263916
884	Félagsgreinar	7	4	30-37 ára	24	True	724.48	30.1866666667	4	12	25	708	568939.189485
885	Félagsgreinar	7	4	30-37 ára	24	False	754.666666667	0.0	4	12	25	708	597315.858033
886	Félagsgreinar	8	4	30-37 ára	24	True	724.48	30.1866666667	4	12	25	708	596870.819373
887	Félagsgreinar	8	4	30-37 ára	24	False	754.666666667	0.0	4	12	25	708	626666.389272
888	Íslenska	5	4	30 ára-	24	True	746.24	31.0933333333	4	12	26	720	525328.779549
889	Íslenska	5	4	30 ára-	24	False	777.333333333	0.0	4	12	26	720	551840.403824
890	Íslenska	6	4	30 ára-	24	True	746.24	31.0933333333	4	12	26	720	551077.401901
891	Íslenska	6	4	30 ára-	24	False	777.333333333	0.0	4	12	26	720	578914.548191
892	Íslenska	10	4	55-59 ára	23	True	746.24	31.0933333333	4	12	26	667	725286.468208
893	Íslenska	10	4	55-59 ára	23	False	777.333333333	0.0	4	12	26	667	759122.691417
894	Íslenska	10	4	60 ára+	19	True	746.24	31.0933333333	4	12	26	551	851519.376405
895	Íslenska	10	4	60 ára+	19	False	777.333333333	0.0	4	12	26	551	885355.599614
896	Íslenska	9	4	38-54 ára	24	True	746.24	31.0933333333	4	12	26	696	661185.83354
897	Íslenska	9	4	38-54 ára	24	False	777.333333333	0.0	4	12	26	696	693410.818276
898	Íslenska	10	4	38-54 ára	24	True	746.24	31.0933333333	4	12	26	696	693728.241159
899	Íslenska	10	4	38-54 ára	24	False	777.333333333	0.0	4	12	26	696	727564.464368
900	Íslenska	7	4	30-37 ára	24	True	746.24	31.0933333333	4	12	26	708	589394.455859
901	Íslenska	7	4	30-37 ára	24	False	777.333333333	0.0	4	12	26	708	618623.427173
902	Íslenska	8	4	30-37 ára	24	True	746.24	31.0933333333	4	12	26	708	618348.898028
903	Íslenska	8	4	30-37 ára	24	False	777.333333333	0.0	4	12	26	708	649039.387871
904	Tungumál	5	4	30 ára-	24	True	734.72	30.6133333333	4	12	26	720	515506.290966
905	Tungumál	5	4	30 ára-	24	False	765.333333333	0.0	4	12	26	720	541608.644884
906	Tungumál	6	4	30 ára-	24	True	734.72	30.6133333333	4	12	26	720	540763.810822
907	Tungumál	6	4	30 ára-	24	False	765.333333333	0.0	4	12	26	720	568171.224151
908	Tungumál	10	4	55-59 ára	23	True	734.72	30.6133333333	4	12	26	667	712750.234567
909	Tungumál	10	4	55-59 ára	23	False	765.333333333	0.0	4	12	26	667	746064.114707
910	Tungumál	10	4	60 ára+	19	True	734.72	30.6133333333	4	12	26	551	838983.142763
911	Tungumál	10	4	60 ára+	19	False	765.333333333	0.0	4	12	26	551	872297.022904
912	Tungumál	9	4	38-54 ára	24	True	734.72	30.6133333333	4	12	26	696	649246.559607
913	Tungumál	9	4	38-54 ára	24	False	765.333333333	0.0	4	12	26	696	680974.074596
914	Tungumál	10	4	38-54 ára	24	True	734.72	30.6133333333	4	12	26	696	681192.007518
915	Tungumál	10	4	38-54 ára	24	False	765.333333333	0.0	4	12	26	696	714505.887658
916	Tungumál	7	4	30-37 ára	24	True	734.72	30.6133333333	4	12	26	708	578565.19719
917	Tungumál	7	4	30-37 ára	24	False	765.333333333	0.0	4	12	26	708	607342.949393
918	Tungumál	8	4	30-37 ára	24	True	734.72	30.6133333333	4	12	26	708	606978.150505
919	Tungumál	8	4	30-37 ára	24	False	765.333333333	0.0	4	12	26	708	637194.859201
920	Raungreinar	5	4	30 ára-	24	True	748.16	31.1733333333	4	12	26	720	526965.860979
921	Raungreinar	5	4	30 ára-	24	False	779.333333333	0.0	4	12	26	720	553545.696981
922	Raungreinar	6	4	30 ára-	24	True	748.16	31.1733333333	4	12	26	720	552796.333747
923	Raungreinar	6	4	30 ára-	24	False	779.333333333	0.0	4	12	26	720	580705.102198
924	Raungreinar	10	4	55-59 ára	23	True	748.16	31.1733333333	4	12	26	667	727375.840482
925	Raungreinar	10	4	55-59 ára	23	False	779.333333333	0.0	4	12	26	667	761299.120869
926	Raungreinar	10	4	60 ára+	19	True	748.16	31.1733333333	4	12	26	551	853608.748679
927	Raungreinar	10	4	60 ára+	19	False	779.333333333	0.0	4	12	26	551	887532.029065
928	Raungreinar	9	4	38-54 ára	24	True	748.16	31.1733333333	4	12	26	696	663175.712529
929	Raungreinar	9	4	38-54 ára	24	False	779.333333333	0.0	4	12	26	696	695483.608889
930	Raungreinar	10	4	38-54 ára	24	True	748.16	31.1733333333	4	12	26	696	695817.613433
931	Raungreinar	10	4	38-54 ára	24	False	779.333333333	0.0	4	12	26	696	729740.893819
932	Raungreinar	7	4	30-37 ára	24	True	748.16	31.1733333333	4	12	26	708	591199.332304
933	Raungreinar	7	4	30-37 ára	24	False	779.333333333	0.0	4	12	26	708	620503.506803
934	Raungreinar	8	4	30-37 ára	24	True	748.16	31.1733333333	4	12	26	708	620244.022616
935	Raungreinar	8	4	30-37 ára	24	False	779.333333333	0.0	4	12	26	708	651013.475983
936	Stærðfræði	5	4	30 ára-	24	True	719.36	29.9733333333	4	12	26	720	502955.333333
937	Stærðfræði	5	4	30 ára-	24	False	749.333333333	0.0	4	12	26	720	527966.299631
938	Stærðfræði	6	4	30 ára-	24	True	719.36	29.9733333333	4	12	26	720	527585.333333
939	Stærðfræði	6	4	30 ára-	24	False	749.333333333	0.0	4	12	26	720	553846.792098
940	Stærðfræði	10	4	55-59 ára	23	True	719.36	29.9733333333	4	12	26	667	696035.256378
941	Stærðfræði	10	4	55-59 ára	23	False	749.333333333	0.0	4	12	26	667	728652.679094
942	Stærðfræði	10	4	60 ára+	19	True	719.36	29.9733333333	4	12	26	551	822268.164575
943	Stærðfræði	10	4	60 ára+	19	False	749.333333333	0.0	4	12	26	551	854885.58729
944	Stærðfræði	9	4	38-54 ára	24	True	719.36	29.9733333333	4	12	26	696	633327.527697
945	Stærðfræði	9	4	38-54 ára	24	False	749.333333333	0.0	4	12	26	696	664391.749689
946	Stærðfræði	10	4	38-54 ára	24	True	719.36	29.9733333333	4	12	26	696	664477.029329
947	Stærðfræði	10	4	38-54 ára	24	False	749.333333333	0.0	4	12	26	696	697094.452044
948	Stærðfræði	7	4	30-37 ára	24	True	719.36	29.9733333333	4	12	26	708	564126.185632
949	Stærðfræði	7	4	30-37 ára	24	False	749.333333333	0.0	4	12	26	708	592302.312353
950	Stærðfræði	8	4	30-37 ára	24	True	719.36	29.9733333333	4	12	26	708	591817.153808
951	Stærðfræði	8	4	30-37 ára	24	False	749.333333333	0.0	4	12	26	708	621402.154308
952	Félagsgreinar	5	4	30 ára-	24	True	734.72	30.6133333333	4	12	26	720	515506.290966
953	Félagsgreinar	5	4	30 ára-	24	False	765.333333333	0.0	4	12	26	720	541608.644884
954	Félagsgreinar	6	4	30 ára-	24	True	734.72	30.6133333333	4	12	26	720	540763.810822
955	Félagsgreinar	6	4	30 ára-	24	False	765.333333333	0.0	4	12	26	720	568171.224151
956	Félagsgreinar	10	4	55-59 ára	23	True	734.72	30.6133333333	4	12	26	667	712750.234567
957	Félagsgreinar	10	4	55-59 ára	23	False	765.333333333	0.0	4	12	26	667	746064.114707
958	Félagsgreinar	10	4	60 ára+	19	True	734.72	30.6133333333	4	12	26	551	838983.142763
959	Félagsgreinar	10	4	60 ára+	19	False	765.333333333	0.0	4	12	26	551	872297.022904
960	Félagsgreinar	9	4	38-54 ára	24	True	734.72	30.6133333333	4	12	26	696	649246.559607
961	Félagsgreinar	9	4	38-54 ára	24	False	765.333333333	0.0	4	12	26	696	680974.074596
962	Félagsgreinar	10	4	38-54 ára	24	True	734.72	30.6133333333	4	12	26	696	681192.007518
963	Félagsgreinar	10	4	38-54 ára	24	False	765.333333333	0.0	4	12	26	696	714505.887658
964	Félagsgreinar	7	4	30-37 ára	24	True	734.72	30.6133333333	4	12	26	708	578565.19719
965	Félagsgreinar	7	4	30-37 ára	24	False	765.333333333	0.0	4	12	26	708	607342.949393
966	Félagsgreinar	8	4	30-37 ára	24	True	734.72	30.6133333333	4	12	26	708	606978.150505
967	Félagsgreinar	8	4	30-37 ára	24	False	765.333333333	0.0	4	12	26	708	637194.859201
968	Íslenska	5	4	30 ára-	24	True	756.48	31.52	4	12	27	720	534059.880511
969	Íslenska	5	4	30 ára-	24	False	788.0	0.0	4	12	27	720	560935.30066
970	Íslenska	6	4	30 ára-	24	True	756.48	31.52	4	12	27	720	560245.038415
971	Íslenska	6	4	30 ára-	24	False	788.0	0.0	4	12	27	720	588464.16956
972	Íslenska	10	4	55-59 ára	23	True	756.48	31.52	4	12	27	667	736429.787001
973	Íslenska	10	4	55-59 ára	23	False	788.0	0.0	4	12	27	667	770730.315159
974	Íslenska	10	4	60 ára+	19	True	756.48	31.52	4	12	27	551	862662.695198
975	Íslenska	10	4	60 ára+	19	False	788.0	0.0	4	12	27	551	896963.223356
976	Íslenska	9	4	38-54 ára	24	True	756.48	31.52	4	12	27	696	671798.521481
977	Íslenska	9	4	38-54 ára	24	False	788.0	0.0	4	12	27	696	704465.701547
978	Íslenska	10	4	38-54 ára	24	True	756.48	31.52	4	12	27	696	704871.559952
979	Íslenska	10	4	38-54 ára	24	False	788.0	0.0	4	12	27	696	739172.08811
980	Íslenska	7	4	30-37 ára	24	True	756.48	31.52	4	12	27	708	599020.463565
981	Íslenska	7	4	30-37 ára	24	False	788.0	0.0	4	12	27	708	628650.518533
982	Íslenska	8	4	30-37 ára	24	True	756.48	31.52	4	12	27	708	628456.22916
983	Íslenska	8	4	30-37 ára	24	False	788.0	0.0	4	12	27	708	659567.8578
984	Tungumál	5	4	30 ára-	24	True	744.96	31.04	4	12	27	720	524237.391929
985	Tungumál	5	4	30 ára-	24	False	776.0	0.0	4	12	27	720	550703.54172
986	Tungumál	6	4	30 ára-	24	True	744.96	31.04	4	12	27	720	549931.447337
987	Tungumál	6	4	30 ára-	24	False	776.0	0.0	4	12	27	720	577720.84552
988	Tungumál	10	4	55-59 ára	23	True	744.96	31.04	4	12	27	667	723893.553359
989	Tungumál	10	4	55-59 ára	23	False	776.0	0.0	4	12	27	667	757671.738449
990	Tungumál	10	4	60 ára+	19	True	744.96	31.04	4	12	27	551	850126.461556
991	Tungumál	10	4	60 ára+	19	False	776.0	0.0	4	12	27	551	883904.646646
992	Tungumál	9	4	38-54 ára	24	True	744.96	31.04	4	12	27	696	659859.247548
993	Tungumál	9	4	38-54 ára	24	False	776.0	0.0	4	12	27	696	692028.957867
994	Tungumál	10	4	38-54 ára	24	True	744.96	31.04	4	12	27	696	692335.32631
995	Tungumál	10	4	38-54 ára	24	False	776.0	0.0	4	12	27	696	726113.5114
996	Tungumál	7	4	30-37 ára	24	True	744.96	31.04	4	12	27	708	588191.204896
997	Tungumál	7	4	30-37 ára	24	False	776.0	0.0	4	12	27	708	617370.040753
998	Tungumál	8	4	30-37 ára	24	True	744.96	31.04	4	12	27	708	617085.481637
999	Tungumál	8	4	30-37 ára	24	False	776.0	0.0	4	12	27	708	647723.32913
1000	Raungreinar	5	4	30 ára-	24	True	768.512	32.0213333333	4	12	27	720	544318.924141
1001	Raungreinar	5	4	30 ára-	24	False	800.533333333	0.0	4	12	27	720	571621.804442
1002	Raungreinar	6	4	30 ára-	24	True	768.512	32.0213333333	4	12	27	720	571017.011319
1003	Raungreinar	6	4	30 ára-	24	False	800.533333333	0.0	4	12	27	720	599684.974668
1004	Raungreinar	10	4	55-59 ára	23	True	768.512	32.0213333333	4	12	27	667	749523.186582
1005	Raungreinar	10	4	55-59 ára	23	False	800.533333333	0.0	4	12	27	667	784369.273056
1006	Raungreinar	10	4	60 ára+	19	True	768.512	32.0213333333	4	12	27	551	875756.094779
1007	Raungreinar	10	4	60 ára+	19	False	800.533333333	0.0	4	12	27	551	910602.181253
1008	Raungreinar	9	4	38-54 ára	24	True	768.512	32.0213333333	4	12	27	696	684268.42981
1009	Raungreinar	9	4	38-54 ára	24	False	800.533333333	0.0	4	12	27	696	717455.18939
1010	Raungreinar	10	4	38-54 ára	24	True	768.512	32.0213333333	4	12	27	696	717964.959533
1011	Raungreinar	10	4	38-54 ára	24	False	800.533333333	0.0	4	12	27	696	752811.046007
1012	Raungreinar	7	4	30-37 ára	24	True	768.512	32.0213333333	4	12	27	708	610331.022619
1013	Raungreinar	7	4	30-37 ára	24	False	800.533333333	0.0	4	12	27	708	640432.350881
1014	Raungreinar	8	4	30-37 ára	24	True	768.512	32.0213333333	4	12	27	708	640332.34324
1015	Raungreinar	8	4	30-37 ára	24	False	800.533333333	0.0	4	12	27	708	671938.809966
1016	Stærðfræði	5	4	30 ára-	24	True	729.6	30.4	4	12	27	720	511140.740485
1017	Stærðfræði	5	4	30 ára-	24	False	760.0	0.0	4	12	27	720	537061.196467
1018	Stærðfræði	6	4	30 ára-	24	True	729.6	30.4	4	12	27	720	536179.992565
1019	Stærðfræði	6	4	30 ára-	24	False	760.0	0.0	4	12	27	720	563396.413467
1020	Stærðfræði	10	4	55-59 ára	23	True	729.6	30.4	4	12	27	667	707178.575171
1021	Stærðfræði	10	4	55-59 ára	23	False	760.0	0.0	4	12	27	667	740260.302836
1022	Stærðfræði	10	4	60 ára+	19	True	729.6	30.4	4	12	27	551	833411.483367
1023	Stærðfræði	10	4	60 ára+	19	False	760.0	0.0	4	12	27	551	866493.211033
1024	Stærðfræði	9	4	38-54 ára	24	True	729.6	30.4	4	12	27	696	643940.215637
1025	Stærðfræði	9	4	38-54 ára	24	False	760.0	0.0	4	12	27	696	675446.63296
1026	Stærðfræði	10	4	38-54 ára	24	True	729.6	30.4	4	12	27	696	675620.348121
1027	Stærðfræði	10	4	38-54 ára	24	False	760.0	0.0	4	12	27	696	708702.075787
1028	Stærðfræði	7	4	30-37 ára	24	True	729.6	30.4	4	12	27	708	573752.193337
1029	Stærðfræði	7	4	30-37 ára	24	False	760.0	0.0	4	12	27	708	602329.403713
1030	Stærðfræði	8	4	30-37 ára	24	True	729.6	30.4	4	12	27	708	601924.484939
1031	Stærðfræði	8	4	30-37 ára	24	False	760.0	0.0	4	12	27	708	631930.624237
1032	Félagsgreinar	5	4	30 ára-	24	True	744.96	31.04	4	12	27	720	524237.391929
1033	Félagsgreinar	5	4	30 ára-	24	False	776.0	0.0	4	12	27	720	550703.54172
1034	Félagsgreinar	6	4	30 ára-	24	True	744.96	31.04	4	12	27	720	549931.447337
1035	Félagsgreinar	6	4	30 ára-	24	False	776.0	0.0	4	12	27	720	577720.84552
1036	Félagsgreinar	10	4	55-59 ára	23	True	744.96	31.04	4	12	27	667	723893.553359
1037	Félagsgreinar	10	4	55-59 ára	23	False	776.0	0.0	4	12	27	667	757671.738449
1038	Félagsgreinar	10	4	60 ára+	19	True	744.96	31.04	4	12	27	551	850126.461556
1039	Félagsgreinar	10	4	60 ára+	19	False	776.0	0.0	4	12	27	551	883904.646646
1040	Félagsgreinar	9	4	38-54 ára	24	True	744.96	31.04	4	12	27	696	659859.247548
1041	Félagsgreinar	9	4	38-54 ára	24	False	776.0	0.0	4	12	27	696	692028.957867
1042	Félagsgreinar	10	4	38-54 ára	24	True	744.96	31.04	4	12	27	696	692335.32631
1043	Félagsgreinar	10	4	38-54 ára	24	False	776.0	0.0	4	12	27	696	726113.5114
1044	Félagsgreinar	7	4	30-37 ára	24	True	744.96	31.04	4	12	27	708	588191.204896
1045	Félagsgreinar	7	4	30-37 ára	24	False	776.0	0.0	4	12	27	708	617370.040753
1046	Félagsgreinar	8	4	30-37 ára	24	True	744.96	31.04	4	12	27	708	617085.481637
1047	Félagsgreinar	8	4	30-37 ára	24	False	776.0	0.0	4	12	27	708	647723.32913
1048	Íslenska	5	4	30 ára-	24	True	766.72	31.9466666667	4	12	28	720	542790.981473
1049	Íslenska	5	4	30 ára-	24	False	798.666666667	0.0	4	12	28	720	570030.197496
1050	Íslenska	6	4	30 ára-	24	True	766.72	31.9466666667	4	12	28	720	569412.674929
1051	Íslenska	6	4	30 ára-	24	False	798.666666667	0.0	4	12	28	720	598013.790929
1052	Íslenska	10	4	55-59 ára	23	True	766.72	31.9466666667	4	12	28	667	747573.105793
1053	Íslenska	10	4	55-59 ára	23	False	798.666666667	0.0	4	12	28	667	782337.938901
1054	Íslenska	10	4	60 ára+	19	True	766.72	31.9466666667	4	12	28	551	873806.01399
1055	Íslenska	10	4	60 ára+	19	False	798.666666667	0.0	4	12	28	551	908570.847098
1056	Íslenska	9	4	38-54 ára	24	True	766.72	31.9466666667	4	12	28	696	682411.209421
1057	Íslenska	9	4	38-54 ára	24	False	798.666666667	0.0	4	12	28	696	715520.584818
1058	Íslenska	10	4	38-54 ára	24	True	766.72	31.9466666667	4	12	28	696	716014.878744
1059	Íslenska	10	4	38-54 ára	24	False	798.666666667	0.0	4	12	28	696	750779.711852
1060	Íslenska	7	4	30-37 ára	24	True	766.72	31.9466666667	4	12	28	708	608646.47127
1061	Íslenska	7	4	30-37 ára	24	False	798.666666667	0.0	4	12	28	708	638677.609893
1062	Íslenska	8	4	30-37 ára	24	True	766.72	31.9466666667	4	12	28	708	638563.560292
1063	Íslenska	8	4	30-37 ára	24	False	798.666666667	0.0	4	12	28	708	670096.327729
1064	Tungumál	5	4	30 ára-	24	True	755.2	31.4666666667	4	12	28	720	532968.492891
1065	Tungumál	5	4	30 ára-	24	False	786.666666667	0.0	4	12	28	720	559798.438556
1066	Tungumál	6	4	30 ára-	24	True	755.2	31.4666666667	4	12	28	720	559099.083851
1067	Tungumál	6	4	30 ára-	24	False	786.666666667	0.0	4	12	28	720	587270.466889
1068	Tungumál	10	4	55-59 ára	23	True	755.2	31.4666666667	4	12	28	667	735036.872152
1069	Tungumál	10	4	55-59 ára	23	False	786.666666667	0.0	4	12	28	667	769279.362191
1070	Tungumál	10	4	60 ára+	19	True	755.2	31.4666666667	4	12	28	551	861269.780349
1071	Tungumál	10	4	60 ára+	19	False	786.666666667	0.0	4	12	28	551	895512.270388
1072	Tungumál	9	4	38-54 ára	24	True	755.2	31.4666666667	4	12	28	696	670471.935488
1073	Tungumál	9	4	38-54 ára	24	False	786.666666667	0.0	4	12	28	696	703083.841138
1074	Tungumál	10	4	38-54 ára	24	True	755.2	31.4666666667	4	12	28	696	703478.645103
1075	Tungumál	10	4	38-54 ára	24	False	786.666666667	0.0	4	12	28	696	737721.135142
1076	Tungumál	7	4	30-37 ára	24	True	755.2	31.4666666667	4	12	28	708	597817.212601
1077	Tungumál	7	4	30-37 ára	24	False	786.666666667	0.0	4	12	28	708	627397.132113
1078	Tungumál	8	4	30-37 ára	24	True	755.2	31.4666666667	4	12	28	708	627192.812769
1079	Tungumál	8	4	30-37 ára	24	False	786.666666667	0.0	4	12	28	708	658251.799059
1080	Raungreinar	5	4	30 ára-	24	True	788.864	32.8693333333	4	12	28	720	561671.987304
1081	Raungreinar	5	4	30 ára-	24	False	821.733333333	0.0	4	12	28	720	589697.911902
1082	Raungreinar	6	4	30 ára-	24	True	788.864	32.8693333333	4	12	28	720	589237.688891
1083	Raungreinar	6	4	30 ára-	24	False	821.733333333	0.0	4	12	28	720	618664.847139
1084	Raungreinar	10	4	55-59 ára	23	True	788.864	32.8693333333	4	12	28	667	771670.532682
1085	Raungreinar	10	4	55-59 ára	23	False	821.733333333	0.0	4	12	28	667	807439.425244
1086	Raungreinar	10	4	60 ára+	19	True	788.864	32.8693333333	4	12	28	551	897903.440879
1087	Raungreinar	10	4	60 ára+	19	False	821.733333333	0.0	4	12	28	551	933672.333441
1088	Raungreinar	9	4	38-54 ára	24	True	788.864	32.8693333333	4	12	28	696	705361.147092
1089	Raungreinar	9	4	38-54 ára	24	False	821.733333333	0.0	4	12	28	696	739426.769892
1090	Raungreinar	10	4	38-54 ára	24	True	788.864	32.8693333333	4	12	28	696	740112.305633
1091	Raungreinar	10	4	38-54 ára	24	False	821.733333333	0.0	4	12	28	696	775881.198195
1092	Raungreinar	7	4	30-37 ára	24	True	788.864	32.8693333333	4	12	28	708	629462.712933
1093	Raungreinar	7	4	30-37 ára	24	False	821.733333333	0.0	4	12	28	708	660361.194959
1094	Raungreinar	8	4	30-37 ára	24	True	788.864	32.8693333333	4	12	28	708	660420.663864
1095	Raungreinar	8	4	30-37 ára	24	False	821.733333333	0.0	4	12	28	708	692864.14395
1096	Stærðfræði	5	4	30 ára-	24	True	739.84	30.8266666667	4	12	28	720	519871.841447
1097	Stærðfræði	5	4	30 ára-	24	False	770.666666667	0.0	4	12	28	720	546156.093302
1098	Stærðfræði	6	4	30 ára-	24	True	739.84	30.8266666667	4	12	28	720	545347.629079
1099	Stærðfræði	6	4	30 ára-	24	False	770.666666667	0.0	4	12	28	720	572946.034836
1100	Stærðfræði	10	4	55-59 ára	23	True	739.84	30.8266666667	4	12	28	667	718321.893963
1101	Stærðfræði	10	4	55-59 ára	23	False	770.666666667	0.0	4	12	28	667	751867.926578
1102	Stærðfræði	10	4	60 ára+	19	True	739.84	30.8266666667	4	12	28	551	844554.80216
1103	Stærðfræði	10	4	60 ára+	19	False	770.666666667	0.0	4	12	28	551	878100.834775
1104	Stærðfræði	9	4	38-54 ára	24	True	739.84	30.8266666667	4	12	28	696	654552.903578
1105	Stærðfræði	9	4	38-54 ára	24	False	770.666666667	0.0	4	12	28	696	686501.516231
1106	Stærðfræði	10	4	38-54 ára	24	True	739.84	30.8266666667	4	12	28	696	686763.666914
1107	Stærðfræði	10	4	38-54 ára	24	False	770.666666667	0.0	4	12	28	696	720309.699529
1108	Stærðfræði	7	4	30-37 ára	24	True	739.84	30.8266666667	4	12	28	708	583378.201043
1109	Stærðfræði	7	4	30-37 ára	24	False	770.666666667	0.0	4	12	28	708	612356.495073
1110	Stærðfræði	8	4	30-37 ára	24	True	739.84	30.8266666667	4	12	28	708	612031.816071
1111	Stærðfræði	8	4	30-37 ára	24	False	770.666666667	0.0	4	12	28	708	642459.094166
1112	Félagsgreinar	5	4	30 ára-	24	True	755.2	31.4666666667	4	12	28	720	532968.492891
1113	Félagsgreinar	5	4	30 ára-	24	False	786.666666667	0.0	4	12	28	720	559798.438556
1114	Félagsgreinar	6	4	30 ára-	24	True	755.2	31.4666666667	4	12	28	720	559099.083851
1115	Félagsgreinar	6	4	30 ára-	24	False	786.666666667	0.0	4	12	28	720	587270.466889
1116	Félagsgreinar	10	4	55-59 ára	23	True	755.2	31.4666666667	4	12	28	667	735036.872152
1117	Félagsgreinar	10	4	55-59 ára	23	False	786.666666667	0.0	4	12	28	667	769279.362191
1118	Félagsgreinar	10	4	60 ára+	19	True	755.2	31.4666666667	4	12	28	551	861269.780349
1119	Félagsgreinar	10	4	60 ára+	19	False	786.666666667	0.0	4	12	28	551	895512.270388
1120	Félagsgreinar	9	4	38-54 ára	24	True	755.2	31.4666666667	4	12	28	696	670471.935488
1121	Félagsgreinar	9	4	38-54 ára	24	False	786.666666667	0.0	4	12	28	696	703083.841138
1122	Félagsgreinar	10	4	38-54 ára	24	True	755.2	31.4666666667	4	12	28	696	703478.645103
1123	Félagsgreinar	10	4	38-54 ára	24	False	786.666666667	0.0	4	12	28	696	737721.135142
1124	Félagsgreinar	7	4	30-37 ára	24	True	755.2	31.4666666667	4	12	28	708	597817.212601
1125	Félagsgreinar	7	4	30-37 ára	24	False	786.666666667	0.0	4	12	28	708	627397.132113
1126	Félagsgreinar	8	4	30-37 ára	24	True	755.2	31.4666666667	4	12	28	708	627192.812769
1127	Félagsgreinar	8	4	30-37 ára	24	False	786.666666667	0.0	4	12	28	708	658251.799059
1128	Íslenska	5	4	30 ára-	24	True	779.008	32.4586666667	4	12	29	720	553268.302628
1129	Íslenska	5	4	30 ára-	24	False	811.466666667	0.0	4	12	29	720	580944.073698
1130	Íslenska	6	4	30 ára-	24	True	779.008	32.4586666667	4	12	29	720	580413.838746
1131	Íslenska	6	4	30 ára-	24	False	811.466666667	0.0	4	12	29	720	609473.336572
1132	Íslenska	10	4	55-59 ára	23	True	779.008	32.4586666667	4	12	29	667	760945.088344
1133	Íslenska	10	4	55-59 ára	23	False	811.466666667	0.0	4	12	29	667	796267.087392
1134	Íslenska	10	4	60 ára+	19	True	779.008	32.4586666667	4	12	29	551	887177.996541
1135	Íslenska	10	4	60 ára+	19	False	811.466666667	0.0	4	12	29	551	922499.995589
1136	Íslenska	9	4	38-54 ára	24	True	779.008	32.4586666667	4	12	29	696	695146.434949
1137	Íslenska	9	4	38-54 ára	24	False	811.466666667	0.0	4	12	29	696	728786.444743
1138	Íslenska	10	4	38-54 ára	24	True	779.008	32.4586666667	4	12	29	696	729386.861295
1139	Íslenska	10	4	38-54 ára	24	False	811.466666667	0.0	4	12	29	696	764708.860343
1140	Íslenska	7	4	30-37 ára	24	True	779.008	32.4586666667	4	12	29	708	620197.680517
1141	Íslenska	7	4	30-37 ára	24	False	811.466666667	0.0	4	12	29	708	650710.119525
1142	Íslenska	8	4	30-37 ára	24	True	779.008	32.4586666667	4	12	29	708	650692.35765
1143	Íslenska	8	4	30-37 ára	24	False	811.466666667	0.0	4	12	29	708	682730.491644
1144	Tungumál	5	4	30 ára-	24	True	767.488	31.9786666667	4	12	29	720	543445.814045
1145	Tungumál	5	4	30 ára-	24	False	799.466666667	0.0	4	12	29	720	570712.314758
1146	Tungumál	6	4	30 ára-	24	True	767.488	31.9786666667	4	12	29	720	570100.247668
1147	Tungumál	6	4	30 ára-	24	False	799.466666667	0.0	4	12	29	720	598730.012532
1148	Tungumál	10	4	55-59 ára	23	True	767.488	31.9786666667	4	12	29	667	748408.854703
1149	Tungumál	10	4	55-59 ára	23	False	799.466666667	0.0	4	12	29	667	783208.510682
1150	Tungumál	10	4	60 ára+	19	True	767.488	31.9786666667	4	12	29	551	874641.7629
1151	Tungumál	10	4	60 ára+	19	False	799.466666667	0.0	4	12	29	551	909441.418879
1152	Tungumál	9	4	38-54 ára	24	True	767.488	31.9786666667	4	12	29	696	683207.161016
1153	Tungumál	9	4	38-54 ára	24	False	799.466666667	0.0	4	12	29	696	716349.701063
1154	Tungumál	10	4	38-54 ára	24	True	767.488	31.9786666667	4	12	29	696	716850.627654
1155	Tungumál	10	4	38-54 ára	24	False	799.466666667	0.0	4	12	29	696	751650.283633
1156	Tungumál	7	4	30-37 ára	24	True	767.488	31.9786666667	4	12	29	708	609368.421848
1157	Tungumál	7	4	30-37 ára	24	False	799.466666667	0.0	4	12	29	708	639429.641745
