synidaemi	launaflokkur	threp	aldursflokkur	kennsluskylda	skertur	vinnumat	ryrnun	afangafjoldi	einingar	nemendafjoldi	vinnuskylda	laun
Íslenska	10	4	55-59 ára	23	True	791.296	32.9706666667	4	12	30	667	774317.070896
Íslenska	10	4	55-59 ára	23	False	824.266666667	0.0	4	12	30	667	810196.235883
Íslenska	10	4	60 ára+	19	True	791.296	32.9706666667	4	12	30	551	900549.979092
Íslenska	10	4	60 ára+	19	False	824.266666667	0.0	4	12	30	551	936429.144079
Íslenska	9	4	38-54 ára	24	True	791.296	32.9706666667	4	12	30	696	707881.660477
Íslenska	9	4	38-54 ára	24	False	824.266666667	0.0	4	12	30	696	742052.304668
Íslenska	10	4	38-54 ára	24	True	791.296	32.9706666667	4	12	30	696	742758.843846
Íslenska	10	4	38-54 ára	24	False	824.266666667	0.0	4	12	30	696	778638.008834
Íslenska	7	4	30-37 ára	24	True	791.296	32.9706666667	4	12	30	708	631748.889764
Íslenska	7	4	30-37 ára	24	False	824.266666667	0.0	4	12	30	708	662742.629157
Íslenska	8	4	30-37 ára	24	True	791.296	32.9706666667	4	12	30	708	662821.155008
Íslenska	8	4	30-37 ára	24	False	824.266666667	0.0	4	12	30	708	695364.655558
Tungumál	5	4	30 ára-	24	True	779.776	32.4906666667	4	12	30	720	553923.1352
Tungumál	5	4	30 ára-	24	False	812.266666667	0.0	4	12	30	720	581626.190961
Tungumál	6	4	30 ára-	24	True	779.776	32.4906666667	4	12	30	720	581101.411485
Tungumál	6	4	30 ára-	24	False	812.266666667	0.0	4	12	30	720	610189.558174
Tungumál	10	4	55-59 ára	23	True	779.776	32.4906666667	4	12	30	667	761780.837254
Tungumál	10	4	55-59 ára	23	False	812.266666667	0.0	4	12	30	667	797137.659173
Tungumál	10	4	60 ára+	19	True	779.776	32.4906666667	4	12	30	551	888013.745451
Tungumál	10	4	60 ára+	19	False	812.266666667	0.0	4	12	30	551	923370.567369
Tungumál	9	4	38-54 ára	24	True	779.776	32.4906666667	4	12	30	696	695942.386545
Tungumál	9	4	38-54 ára	24	False	812.266666667	0.0	4	12	30	696	729615.560988
Tungumál	10	4	38-54 ára	24	True	779.776	32.4906666667	4	12	30	696	730222.610205
Tungumál	10	4	38-54 ára	24	False	812.266666667	0.0	4	12	30	696	765579.432124
Tungumál	7	4	30-37 ára	24	True	779.776	32.4906666667	4	12	30	708	620919.631095
Tungumál	7	4	30-37 ára	24	False	812.266666667	0.0	4	12	30	708	651462.151377
Tungumál	8	4	30-37 ára	24	True	779.776	32.4906666667	4	12	30	708	651450.407485
Tungumál	8	4	30-37 ára	24	False	812.266666667	0.0	4	12	30	708	683520.126888
Raungreinar	5	4	30 ára-	24	True	829.568	34.5653333333	4	12	30	720	596378.113628
Raungreinar	5	4	30 ára-	24	False	864.133333333	0.0	4	12	30	720	625850.126824
Raungreinar	6	4	30 ára-	24	True	829.568	34.5653333333	4	12	30	720	625679.044035
Raungreinar	6	4	30 ára-	24	False	864.133333333	0.0	4	12	30	720	656624.59208
Raungreinar	10	4	55-59 ára	23	True	829.568	34.5653333333	4	12	30	667	815965.224883
Raungreinar	10	4	55-59 ára	23	False	864.133333333	0.0	4	12	30	667	853579.729619
Raungreinar	10	4	60 ára+	19	True	829.568	34.5653333333	4	12	30	551	942198.133079
Raungreinar	10	4	60 ára+	19	False	864.133333333	0.0	4	12	30	551	979812.637816
Raungreinar	9	4	38-54 ára	24	True	829.568	34.5653333333	4	12	30	696	747546.581654
Raungreinar	9	4	38-54 ára	24	False	864.133333333	0.0	4	12	30	696	783369.930894
Raungreinar	10	4	38-54 ára	24	True	829.568	34.5653333333	4	12	30	696	784406.997833
Raungreinar	10	4	38-54 ára	24	False	864.133333333	0.0	4	12	30	696	822021.50257
Raungreinar	7	4	30-37 ára	24	True	829.568	34.5653333333	4	12	30	708	667726.093563
Raungreinar	7	4	30-37 ára	24	False	864.133333333	0.0	4	12	30	708	700218.883115
Raungreinar	8	4	30-37 ára	24	True	829.568	34.5653333333	4	12	30	708	700597.305113
Raungreinar	8	4	30-37 ára	24	False	864.133333333	0.0	4	12	30	708	734714.811917
Stærðfræði	5	4	30 ára-	24	True	764.416	31.8506666667	4	12	30	720	540826.483757
Stærðfræði	5	4	30 ára-	24	False	796.266666667	0.0	4	12	30	720	567983.845708
Stærðfræði	6	4	30 ára-	24	True	764.416	31.8506666667	4	12	30	720	567349.956713
Stærðfræði	6	4	30 ára-	24	False	796.266666667	0.0	4	12	30	720	595865.126121
Stærðfræði	10	4	55-59 ára	23	True	764.416	31.8506666667	4	12	30	667	745065.859065
Stærðfræði	10	4	55-59 ára	23	False	796.266666667	0.0	4	12	30	667	779726.223559
Stærðfræði	10	4	60 ára+	19	True	764.416	31.8506666667	4	12	30	551	871298.767262
Stærðfræði	10	4	60 ára+	19	False	796.266666667	0.0	4	12	30	551	905959.131756
Stærðfræði	9	4	38-54 ára	24	True	764.416	31.8506666667	4	12	30	696	680023.354634
Stærðfræði	9	4	38-54 ára	24	False	796.266666667	0.0	4	12	30	696	713033.236082
Stærðfræði	10	4	38-54 ára	24	True	764.416	31.8506666667	4	12	30	696	713507.632016
Stærðfræði	10	4	38-54 ára	24	False	796.266666667	0.0	4	12	30	696	748167.99651
Stærðfræði	7	4	30-37 ára	24	True	764.416	31.8506666667	4	12	30	708	606480.619536
Stærðfræði	7	4	30-37 ára	24	False	796.266666667	0.0	4	12	30	708	636421.514337
Stærðfræði	8	4	30-37 ára	24	True	764.416	31.8506666667	4	12	30	708	636289.410787
Stærðfræði	8	4	30-37 ára	24	False	796.266666667	0.0	4	12	30	708	667727.421995
Félagsgreinar	5	4	30 ára-	24	True	779.776	32.4906666667	4	12	30	720	553923.1352
Félagsgreinar	5	4	30 ára-	24	False	812.266666667	0.0	4	12	30	720	581626.190961
Félagsgreinar	6	4	30 ára-	24	True	779.776	32.4906666667	4	12	30	720	581101.411485
Félagsgreinar	6	4	30 ára-	24	False	812.266666667	0.0	4	12	30	720	610189.558174
Félagsgreinar	10	4	55-59 ára	23	True	779.776	32.4906666667	4	12	30	667	761780.837254
Félagsgreinar	10	4	55-59 ára	23	False	812.266666667	0.0	4	12	30	667	797137.659173
Félagsgreinar	10	4	60 ára+	19	True	779.776	32.4906666667	4	12	30	551	888013.745451
Félagsgreinar	10	4	60 ára+	19	False	812.266666667	0.0	4	12	30	551	923370.567369
Félagsgreinar	9	4	38-54 ára	24	True	779.776	32.4906666667	4	12	30	696	695942.386545
Félagsgreinar	9	4	38-54 ára	24	False	812.266666667	0.0	4	12	30	696	729615.560988
Félagsgreinar	10	4	38-54 ára	24	True	779.776	32.4906666667	4	12	30	696	730222.610205
Félagsgreinar	10	4	38-54 ára	24	False	812.266666667	0.0	4	12	30	696	765579.432124
Félagsgreinar	7	4	30-37 ára	24	True	779.776	32.4906666667	4	12	30	708	620919.631095
Félagsgreinar	7	4	30-37 ára	24	False	812.266666667	0.0	4	12	30	708	651462.151377
Félagsgreinar	8	4	30-37 ára	24	True	779.776	32.4906666667	4	12	30	708	651450.407485
Félagsgreinar	8	4	30-37 ára	24	False	812.266666667	0.0	4	12	30	708	683520.126888
Íslenska	5	4	30 ára-	24	True	811.648	33.8186666667	4	12	31	720	581098.686944
Íslenska	5	4	30 ára-	24	False	845.466666667	0.0	4	12	31	720	609934.057362
Íslenska	6	4	30 ára-	24	True	811.648	33.8186666667	4	12	31	720	609635.680135
Íslenska	6	4	30 ára-	24	False	845.466666667	0.0	4	12	31	720	639912.754685
Íslenska	10	4	55-59 ára	23	True	811.648	33.8186666667	4	12	31	667	796464.416996
Íslenska	10	4	55-59 ára	23	False	845.466666667	0.0	4	12	31	667	833266.38807
Íslenska	10	4	60 ára+	19	True	811.648	33.8186666667	4	12	31	551	922697.325192
Íslenska	10	4	60 ára+	19	False	845.466666667	0.0	4	12	31	551	959499.296267
Íslenska	9	4	38-54 ára	24	True	811.648	33.8186666667	4	12	31	696	728974.377759
Íslenska	9	4	38-54 ára	24	False	845.466666667	0.0	4	12	31	696	764023.88517
Íslenska	10	4	38-54 ára	24	True	811.648	33.8186666667	4	12	31	696	764906.189947
Íslenska	10	4	38-54 ára	24	False	845.466666667	0.0	4	12	31	696	801708.161021
Íslenska	7	4	30-37 ára	24	True	811.648	33.8186666667	4	12	31	708	650880.580078
Íslenska	7	4	30-37 ára	24	False	845.466666667	0.0	4	12	31	708	682671.473235
Íslenska	8	4	30-37 ára	24	True	811.648	33.8186666667	4	12	31	708	682909.475632
Íslenska	8	4	30-37 ára	24	False	845.466666667	0.0	4	12	31	708	716289.989542
Tungumál	5	4	30 ára-	24	True	800.128	33.3386666667	4	12	31	720	571276.198362
Tungumál	5	4	30 ára-	24	False	833.466666667	0.0	4	12	31	720	599702.298422
Tungumál	6	4	30 ára-	24	True	800.128	33.3386666667	4	12	31	720	599322.089056
Tungumál	6	4	30 ára-	24	False	833.466666667	0.0	4	12	31	720	629169.430645
Tungumál	10	4	55-59 ára	23	True	800.128	33.3386666667	4	12	31	667	783928.183354
Tungumál	10	4	55-59 ára	23	False	833.466666667	0.0	4	12	31	667	820207.81136
Tungumál	10	4	60 ára+	19	True	800.128	33.3386666667	4	12	31	551	910161.091551
Tungumál	10	4	60 ára+	19	False	833.466666667	0.0	4	12	31	551	946440.719557
Tungumál	9	4	38-54 ára	24	True	800.128	33.3386666667	4	12	31	696	717035.103826
Tungumál	9	4	38-54 ára	24	False	833.466666667	0.0	4	12	31	696	751587.14149
Tungumál	10	4	38-54 ára	24	True	800.128	33.3386666667	4	12	31	696	752369.956305
Tungumál	10	4	38-54 ára	24	False	833.466666667	0.0	4	12	31	696	788649.584311
Tungumál	7	4	30-37 ára	24	True	800.128	33.3386666667	4	12	31	708	640051.32141
Tungumál	7	4	30-37 ára	24	False	833.466666667	0.0	4	12	31	708	671390.995455
Tungumál	8	4	30-37 ára	24	True	800.128	33.3386666667	4	12	31	708	671538.728109
Tungumál	8	4	30-37 ára	24	False	833.466666667	0.0	4	12	31	708	704445.460872
Raungreinar	5	4	30 ára-	24	True	849.92	35.4133333333	4	12	31	720	613731.17679
Raungreinar	5	4	30 ára-	24	False	885.333333333	0.0	4	12	31	720	643926.234284
Raungreinar	6	4	30 ára-	24	True	849.92	35.4133333333	4	12	31	720	643899.721606
Raungreinar	6	4	30 ára-	24	False	885.333333333	0.0	4	12	31	720	675604.464551
Raungreinar	10	4	55-59 ára	23	True	849.92	35.4133333333	4	12	31	667	838112.570983
Raungreinar	10	4	55-59 ára	23	False	885.333333333	0.0	4	12	31	667	876649.881807
Raungreinar	10	4	60 ára+	19	True	849.92	35.4133333333	4	12	31	551	964345.479179
Raungreinar	10	4	60 ára+	19	False	885.333333333	0.0	4	12	31	551	1002882.79
Raungreinar	9	4	38-54 ára	24	True	849.92	35.4133333333	4	12	31	696	768639.298935
Raungreinar	9	4	38-54 ára	24	False	885.333333333	0.0	4	12	31	696	805341.511396
Raungreinar	10	4	38-54 ára	24	True	849.92	35.4133333333	4	12	31	696	806554.343934
Raungreinar	10	4	38-54 ára	24	False	885.333333333	0.0	4	12	31	696	845091.654758
Raungreinar	7	4	30-37 ára	24	True	849.92	35.4133333333	4	12	31	708	686857.783878
Raungreinar	7	4	30-37 ára	24	False	885.333333333	0.0	4	12	31	708	720147.727193
Raungreinar	8	4	30-37 ára	24	True	849.92	35.4133333333	4	12	31	708	720685.625737
Raungreinar	8	4	30-37 ára	24	False	885.333333333	0.0	4	12	31	708	755640.145901
Stærðfræði	5	4	30 ára-	24	True	784.768	32.6986666667	4	12	31	720	558179.546919
Stærðfræði	5	4	30 ára-	24	False	817.466666667	0.0	4	12	31	720	586059.953168
Stærðfræði	6	4	30 ára-	24	True	784.768	32.6986666667	4	12	31	720	585570.634285
Stærðfræði	6	4	30 ára-	24	False	817.466666667	0.0	4	12	31	720	614844.998592
Stærðfræði	10	4	55-59 ára	23	True	784.768	32.6986666667	4	12	31	667	767213.205165
Stærðfræði	10	4	55-59 ára	23	False	817.466666667	0.0	4	12	31	667	802796.375747
Stærðfræði	10	4	60 ára+	19	True	784.768	32.6986666667	4	12	31	551	893446.113362
Stærðfræði	10	4	60 ára+	19	False	817.466666667	0.0	4	12	31	551	929029.283944
Stærðfræði	9	4	38-54 ára	24	True	784.768	32.6986666667	4	12	31	696	701116.071916
Stærðfræði	9	4	38-54 ára	24	False	817.466666667	0.0	4	12	31	696	735004.816583
Stærðfræði	10	4	38-54 ára	24	True	784.768	32.6986666667	4	12	31	696	735654.978116
Stærðfræði	10	4	38-54 ára	24	False	817.466666667	0.0	4	12	31	696	771238.148698
Stærðfræði	7	4	30-37 ára	24	True	784.768	32.6986666667	4	12	31	708	625612.309851
Stærðfræði	7	4	30-37 ára	24	False	817.466666667	0.0	4	12	31	708	656350.358415
Stærðfræði	8	4	30-37 ára	24	True	784.768	32.6986666667	4	12	31	708	656377.731412
Stærðfræði	8	4	30-37 ára	24	False	817.466666667	0.0	4	12	31	708	688652.755979
Félagsgreinar	5	4	30 ára-	24	True	800.128	33.3386666667	4	12	31	720	571276.198362
Félagsgreinar	5	4	30 ára-	24	False	833.466666667	0.0	4	12	31	720	599702.298422
Félagsgreinar	6	4	30 ára-	24	True	800.128	33.3386666667	4	12	31	720	599322.089056
Félagsgreinar	6	4	30 ára-	24	False	833.466666667	0.0	4	12	31	720	629169.430645
Félagsgreinar	10	4	55-59 ára	23	True	800.128	33.3386666667	4	12	31	667	783928.183354
Félagsgreinar	10	4	55-59 ára	23	False	833.466666667	0.0	4	12	31	667	820207.81136
Félagsgreinar	10	4	60 ára+	19	True	800.128	33.3386666667	4	12	31	551	910161.091551
Félagsgreinar	10	4	60 ára+	19	False	833.466666667	0.0	4	12	31	551	946440.719557
Félagsgreinar	9	4	38-54 ára	24	True	800.128	33.3386666667	4	12	31	696	717035.103826
Félagsgreinar	9	4	38-54 ára	24	False	833.466666667	0.0	4	12	31	696	751587.14149
Félagsgreinar	10	4	38-54 ára	24	True	800.128	33.3386666667	4	12	31	696	752369.956305
Félagsgreinar	10	4	38-54 ára	24	False	833.466666667	0.0	4	12	31	696	788649.584311
Félagsgreinar	7	4	30-37 ára	24	True	800.128	33.3386666667	4	12	31	708	640051.32141
Félagsgreinar	7	4	30-37 ára	24	False	833.466666667	0.0	4	12	31	708	671390.995455
Félagsgreinar	8	4	30-37 ára	24	True	800.128	33.3386666667	4	12	31	708	671538.728109
Félagsgreinar	8	4	30-37 ára	24	False	833.466666667	0.0	4	12	31	708	704445.460872
Íslenska	5	4	30 ára-	24	True	832.0	34.6666666667	4	12	32	720	598451.750107
Íslenska	5	4	30 ára-	24	False	866.666666667	0.0	4	12	32	720	628010.164822
Íslenska	6	4	30 ára-	24	True	832.0	34.6666666667	4	12	32	720	627856.357707
Íslenska	6	4	30 ára-	24	False	866.666666667	0.0	4	12	32	720	658892.627156
Íslenska	10	4	55-59 ára	23	True	832.0	34.6666666667	4	12	32	667	818611.763096
Íslenska	10	4	55-59 ára	23	False	866.666666667	0.0	4	12	32	667	856336.540258
Íslenska	10	4	60 ára+	19	True	832.0	34.6666666667	4	12	32	551	944844.671293
Íslenska	10	4	60 ára+	19	False	866.666666667	0.0	4	12	32	551	982569.448455
Íslenska	9	4	38-54 ára	24	True	832.0	34.6666666667	4	12	32	696	750067.09504
Íslenska	9	4	38-54 ára	24	False	866.666666667	0.0	4	12	32	696	785995.465671
Íslenska	10	4	38-54 ára	24	True	832.0	34.6666666667	4	12	32	696	787053.536047
Íslenska	10	4	38-54 ára	24	False	866.666666667	0.0	4	12	32	696	824778.313209
Íslenska	7	4	30-37 ára	24	True	832.0	34.6666666667	4	12	32	708	670012.270393
Íslenska	7	4	30-37 ára	24	False	866.666666667	0.0	4	12	32	708	702600.317313
Íslenska	8	4	30-37 ára	24	True	832.0	34.6666666667	4	12	32	708	702997.796257
Íslenska	8	4	30-37 ára	24	False	866.666666667	0.0	4	12	32	708	737215.323526
Tungumál	5	4	30 ára-	24	True	820.48	34.1866666667	4	12	32	720	588629.261524
Tungumál	5	4	30 ára-	24	False	854.666666667	0.0	4	12	32	720	617778.405882
Tungumál	6	4	30 ára-	24	True	820.48	34.1866666667	4	12	32	720	617542.766628
Tungumál	6	4	30 ára-	24	False	854.666666667	0.0	4	12	32	720	648149.303116
Tungumál	10	4	55-59 ára	23	True	820.48	34.1866666667	4	12	32	667	806075.529454
Tungumál	10	4	55-59 ára	23	False	854.666666667	0.0	4	12	32	667	843277.963548
Tungumál	10	4	60 ára+	19	True	820.48	34.1866666667	4	12	32	551	932308.437651
Tungumál	10	4	60 ára+	19	False	854.666666667	0.0	4	12	32	551	969510.871745
Tungumál	9	4	38-54 ára	24	True	820.48	34.1866666667	4	12	32	696	738127.821107
Tungumál	9	4	38-54 ára	24	False	854.666666667	0.0	4	12	32	696	773558.721991
Tungumál	10	4	38-54 ára	24	True	820.48	34.1866666667	4	12	32	696	774517.302405
Tungumál	10	4	38-54 ára	24	False	854.666666667	0.0	4	12	32	696	811719.736499
Tungumál	7	4	30-37 ára	24	True	820.48	34.1866666667	4	12	32	708	659183.011725
Tungumál	7	4	30-37 ára	24	False	854.666666667	0.0	4	12	32	708	691319.839533
Tungumál	8	4	30-37 ára	24	True	820.48	34.1866666667	4	12	32	708	691627.048733
Tungumál	8	4	30-37 ára	24	False	854.666666667	0.0	4	12	32	708	725370.794856
Raungreinar	5	4	30 ára-	24	True	870.272	36.2613333333	4	12	32	720	631084.239953
Raungreinar	5	4	30 ára-	24	False	906.533333333	0.0	4	12	32	720	662002.341745
Raungreinar	6	4	30 ára-	24	True	870.272	36.2613333333	4	12	32	720	662120.399178
Raungreinar	6	4	30 ára-	24	False	906.533333333	0.0	4	12	32	720	694584.337022
Raungreinar	10	4	55-59 ára	23	True	870.272	36.2613333333	4	12	32	667	860259.917083
Raungreinar	10	4	55-59 ára	23	False	906.533333333	0.0	4	12	32	667	899720.033995
Raungreinar	10	4	60 ára+	19	True	870.272	36.2613333333	4	12	32	551	986492.82528
Raungreinar	10	4	60 ára+	19	False	906.533333333	0.0	4	12	32	551	1025952.94219
Raungreinar	9	4	38-54 ára	24	True	870.272	36.2613333333	4	12	32	696	789732.016217
Raungreinar	9	4	38-54 ára	24	False	906.533333333	0.0	4	12	32	696	827313.091897
Raungreinar	10	4	38-54 ára	24	True	870.272	36.2613333333	4	12	32	696	828701.690034
Raungreinar	10	4	38-54 ára	24	False	906.533333333	0.0	4	12	32	696	868161.806945
Raungreinar	7	4	30-37 ára	24	True	870.272	36.2613333333	4	12	32	708	705989.474193
Raungreinar	7	4	30-37 ára	24	False	906.533333333	0.0	4	12	32	708	740076.571271
Raungreinar	8	4	30-37 ára	24	True	870.272	36.2613333333	4	12	32	708	740773.946362
Raungreinar	8	4	30-37 ára	24	False	906.533333333	0.0	4	12	32	708	776565.479885
Stærðfræði	5	4	30 ára-	24	True	805.12	33.5466666667	4	12	32	720	575532.610081
Stærðfræði	5	4	30 ára-	24	False	838.666666667	0.0	4	12	32	720	604136.060629
Stærðfræði	6	4	30 ára-	24	True	805.12	33.5466666667	4	12	32	720	603791.311857
Stærðfræði	6	4	30 ára-	24	False	838.666666667	0.0	4	12	32	720	633824.871062
Stærðfræði	10	4	55-59 ára	23	True	805.12	33.5466666667	4	12	32	667	789360.551265
Stærðfræði	10	4	55-59 ára	23	False	838.666666667	0.0	4	12	32	667	825866.527935
Stærðfræði	10	4	60 ára+	19	True	805.12	33.5466666667	4	12	32	551	915593.459462
Stærðfræði	10	4	60 ára+	19	False	838.666666667	0.0	4	12	32	551	952099.436131
Stærðfræði	9	4	38-54 ára	24	True	805.12	33.5466666667	4	12	32	696	722208.789197
Stærðfræði	9	4	38-54 ára	24	False	838.666666667	0.0	4	12	32	696	756976.397084
Stærðfræði	10	4	38-54 ára	24	True	805.12	33.5466666667	4	12	32	696	757802.324216
Stærðfræði	10	4	38-54 ára	24	False	838.666666667	0.0	4	12	32	696	794308.300886
Stærðfræði	7	4	30-37 ára	24	True	805.12	33.5466666667	4	12	32	708	644744.000166
Stærðfræði	7	4	30-37 ára	24	False	838.666666667	0.0	4	12	32	708	676279.202493
Stærðfræði	8	4	30-37 ára	24	True	805.12	33.5466666667	4	12	32	708	676466.052036
Stærðfræði	8	4	30-37 ára	24	False	838.666666667	0.0	4	12	32	708	709578.089962
Félagsgreinar	5	4	30 ára-	24	True	820.48	34.1866666667	4	12	32	720	588629.261524
Félagsgreinar	5	4	30 ára-	24	False	854.666666667	0.0	4	12	32	720	617778.405882
Félagsgreinar	6	4	30 ára-	24	True	820.48	34.1866666667	4	12	32	720	617542.766628
Félagsgreinar	6	4	30 ára-	24	False	854.666666667	0.0	4	12	32	720	648149.303116
Félagsgreinar	10	4	55-59 ára	23	True	820.48	34.1866666667	4	12	32	667	806075.529454
Félagsgreinar	10	4	55-59 ára	23	False	854.666666667	0.0	4	12	32	667	843277.963548
Félagsgreinar	10	4	60 ára+	19	True	820.48	34.1866666667	4	12	32	551	932308.437651
Félagsgreinar	10	4	60 ára+	19	False	854.666666667	0.0	4	12	32	551	969510.871745
Félagsgreinar	9	4	38-54 ára	24	True	820.48	34.1866666667	4	12	32	696	738127.821107
Félagsgreinar	9	4	38-54 ára	24	False	854.666666667	0.0	4	12	32	696	773558.721991
Félagsgreinar	10	4	38-54 ára	24	True	820.48	34.1866666667	4	12	32	696	774517.302405
Félagsgreinar	10	4	38-54 ára	24	False	854.666666667	0.0	4	12	32	696	811719.736499
Félagsgreinar	7	4	30-37 ára	24	True	820.48	34.1866666667	4	12	32	708	659183.011725
Félagsgreinar	7	4	30-37 ára	24	False	854.666666667	0.0	4	12	32	708	691319.839533
Félagsgreinar	8	4	30-37 ára	24	True	820.48	34.1866666667	4	12	32	708	691627.048733
Félagsgreinar	8	4	30-37 ára	24	False	854.666666667	0.0	4	12	32	708	725370.794856
